gene_id	uniprot_acc	uniprot_entry	pident	align_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	quality_tier	description	source
Montipora_capitata_HIv3___TS.g21513.t2	A0AAD9QQG5	A0AAD9QQG5_ACRCE	55.685	343	137	4	457	1458	254	590	1.21e-100	329	1461	803	69	HIGH	C2H2-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g21713.t1	A0A9W9Z1F8	A0A9W9Z1F8_9CNID	82.927	123	21	0	304	672	319	441	1.16e-68	226	681	441	54	MEDIUM	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g21730.t1	A0ABN8PR25	A0ABN8PR25_9CNID	84.127	63	9	1	31	219	12	73	2.45e-30	110	222	73	85	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g13680.t1	A0AAD9Q0I8	A0AAD9Q0I8_ACRCE	58.159	478	33	8	1	1200	1	389	1.10e-158	461	1203	389	99	HIGH	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g13866.t1	A0ABN8LBD2	A0ABN8LBD2_9CNID	37.410	417	183	13	211	1404	117	474	8.42e-53	194	1407	474	85	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14143.t1	A0ABN8SCZ2	A0ABN8SCZ2_9CNID	84.071	113	18	0	205	543	1	113	9.40e-63	199	597	114	57	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14145.t1	A0ABN8SB13	A0ABN8SB13_9CNID	50.178	281	124	4	181	999	1	273	5.26e-84	265	1032	278	79	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14350.t1	A0AAD9PST9	A0AAD9PST9_ACRCE	90.860	186	14	1	1	558	1	183	5.59e-110	330	1203	183	46	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14363.t1	A0AAD9Q2K9	A0AAD9Q2K9_ACRCE	77.852	149	14	3	211	654	107	237	1.64e-66	224	705	529	63	HIGH	YqaJ viral recombinase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14511.t1	A0A2B4T1V8	A0A2B4T1V8_STYPI	72.807	114	31	0	223	564	30	143	4.26e-46	174	804	762	43	LOW	Reverse transcriptase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14568.t1	A0AAU9VZL3	A0AAU9VZL3_9CNID	61.429	70	26	1	4	213	5	73	1.70e-20	89.0	384	96	55	MEDIUM	PHD-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14616.t1	A0A6S7I9G6	A0A6S7I9G6_PARCT	75.177	141	35	0	1	423	954	1094	2.24e-68	234	471	1191	90	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14643.t1	A0ABN8PER2	A0ABN8PER2_9CNID	64.762	105	37	0	1	315	1	105	1.16e-37	144	333	701	95	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14772.t1	A0A9W9ZRX3	A0A9W9ZRX3_9CNID	44.737	76	39	2	88	312	20	93	9.02e-11	63.9	330	99	68	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g14938.t1	A0A6S7GQ68	A0A6S7GQ68_PARCT	56.798	662	248	8	31	1914	15	672	0.0	698	1917	672	98	HIGH	40S ribosomal S2	TrEMBL
Montipora_capitata_HIv3___RNAseq.g15054.t1a	A0AAD9QA50	A0AAD9QA50_ACRCE	67.548	416	80	6	1	1191	1	380	4.22e-172	503	1800	387	66	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g15054.t1b	A0AAD9QM76	A0AAD9QM76_ACRCE	53.623	69	32	0	211	417	80	148	2.99e-19	88.6	453	152	46	LOW	UBX domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g23146.t1c	A0A9D4S060	A0A9D4S060_DREPO	35.878	262	168	0	863	78	1	262	1.27e-43	161	1050	264	87	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g15221.t1	A0AAD9QU17	A0AAD9QU17_ACRCE	54.225	284	105	3	139	978	3443	3705	6.25e-47	181	1011	3767	83	HIGH	Mucin-like protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g4930.t1	A0ABN8PKK0	A0ABN8PKK0_9CNID	91.209	91	8	0	1	273	175	265	5.81e-51	174	279	390	98	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g4932.t1	A0A2B4RWY1	A0A2B4RWY1_STYPI	62.102	314	102	6	1	909	1	308	7.55e-113	340	912	363	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g4934.t1	A0AAD9PVJ0	A0AAD9PVJ0_ACRCE	81.089	349	61	3	1	1032	1	349	3.23e-173	494	1035	349	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g5059.t1	A0AAD9QXN2	A0AAD9QXN2_ACRCE	86.555	119	16	0	1	357	1	119	4.45e-72	220	360	121	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g26873.t1	A0A6S7G503	A0A6S7G503_PARCT	31.894	301	175	6	10	903	10	283	1.38e-35	148	1020	1364	88	MEDIUM	Chromatin modification-related YNG2	TrEMBL
Montipora_capitata_HIv3___RNAseq.g5270.t1	A0A9W9Z259	A0A9W9Z259_9CNID	33.758	157	89	4	217	660	1	151	5.43e-14	77.0	666	153	67	MEDIUM	Lectin	TrEMBL
Montipora_capitata_HIv3___TS.g27540.t1	A0A2B4SI97	A0A2B4SI97_STYPI	85.219	433	55	1	226	1524	1	424	0.0	738	1821	448	71	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___TS.g27791.t1	A0ABN8RQT8	A0ABN8RQT8_9CNID	81.224	245	46	0	73	807	246	490	4.16e-130	389	939	513	78	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6532.t1	A0A2B4S704	A0A2B4S704_STYPI	65.728	213	17	2	199	678	376	585	2.14e-72	257	1659	829	29	LOW	RNA-directed DNA polymerase from mobile element jockey	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6534.t1	A0ABN8N380	A0ABN8N380_9CNID	58.462	130	52	1	127	516	12	139	5.18e-42	150	651	188	60	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6536.t1a	A0AAD9QHQ7	A0AAD9QHQ7_ACRCE	79.006	181	38	0	283	825	462	642	8.31e-67	229	828	642	66	HIGH	Peroxidasin-like protein	TrEMBL
Montipora_capitata_HIv3___TS.g28328.t1	A0ABN8M777	A0ABN8M777_9CNID	69.663	89	26	1	310	576	11	98	3.31e-34	130	639	205	42	LOW	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6560.t1	A0ABN8R3T8	A0ABN8R3T8_9CNID	68.531	143	43	2	1	423	1	143	9.96e-62	209	615	492	69	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6650.t1	A0A3M6THU5	A0A3M6THU5_POCDA	68.018	222	69	2	1	660	279	500	1.04e-91	292	663	679	99	HIGH	Peptidase A2 domain-containing protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.2336_t	A0AAU9VXG0	A0AAU9VXG0_9CNID	53.383	133	59	1	184	582	5	134	5.80e-44	153	627	134	64	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6709.t1	A0A2B4SBQ8	A0A2B4SBQ8_STYPI	42.424	297	143	9	115	969	9	289	9.38e-56	192	996	290	86	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6767.t1	A0AAD9V109	A0AAD9V109_ACRCE	71.579	95	26	1	1	282	1	95	2.33e-40	140	366	119	77	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g6958.t1	A0ABN8SY98	A0ABN8SY98_9CNID	45.638	149	66	3	1	447	63	196	1.08e-29	117	474	216	94	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g14500.t1	A0ABN8P427	A0ABN8P427_9CNID	67.045	88	28	1	1	264	13	99	5.39e-30	114	267	187	99	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g30467.t1	A0ABN8RGN6	A0ABN8RGN6_9CNID	33.724	682	378	24	151	2112	1	636	5.73e-64	241	2232	982	92	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___TS.g15116.t1	A0AAD9V0B3	A0AAD9V0B3_ACRCE	50.704	213	103	2	625	1257	1082	1294	4.04e-44	177	1401	2439	45	LOW	E3 ubiquitin-protein ligase SRFP1	TrEMBL
Montipora_capitata_HIv3___RNAseq.g30640.t1	A0AAD9V0B3	A0AAD9V0B3_ACRCE	47.531	1033	479	19	55	3099	21	1008	0.0	818	4425	2439	83	HIGH	E3 ubiquitin-protein ligase SRFP1	TrEMBL
Montipora_capitata_HIv3___RNAseq.g30915.t1	A0AAD9QAL2	A0AAD9QAL2_ACRCE	55.939	261	101	8	1	774	1	250	1.72e-55	202	780	1543	99	HIGH	Eukaryotic translation initiation factor 4 gamma 1	TrEMBL
Montipora_capitata_HIv3___RNAseq.g31002.t1	A0ABN8LXF3	A0ABN8LXF3_9CNID	52.745	510	215	13	85	1584	7	500	1.88e-149	447	1587	500	95	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g31153.t1	A0ABN8R1X7	A0ABN8R1X7_9CNID	34.510	255	158	4	1	744	16	268	1.87e-42	159	1143	268	65	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g31299.t1	A0ABN8MNL1	A0ABN8MNL1_9CNID	40.123	162	82	5	40	501	14	168	1.92e-27	111	552	186	84	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___TS.g16502.t1	A0AAU9X1H7	A0AAU9X1H7_9CNID	64.653	331	58	6	358	1344	2	275	1.61e-133	395	1347	275	73	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g32166.t1	A0AAD9Q5F8	A0AAD9Q5F8_ACRCE	70.526	95	28	0	1	285	1	95	1.87e-33	123	459	101	62	HIGH	Coiled-coil domain-containing protein 172	TrEMBL
Montipora_capitata_HIv3___TS.g16805.t1	A0A6P8HBB0	A0A6P8HBB0_ACTTE	69.508	305	90	3	892	1800	7	310	2.89e-135	413	1812	498	50	MEDIUM	Uncharacterized protein LOC116290778 isoform X2	TrEMBL
Montipora_capitata_HIv3___RNAseq.g32807.t1	A0A2B4SM74	A0A2B4SM74_STYPI	48.889	180	78	2	16	513	6	185	3.30e-41	154	618	426	81	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33022.t1	A0AAU9WSZ9	A0AAU9WSZ9_9CNID	86.290	124	17	0	1	372	40	163	4.02e-73	225	411	165	91	HIGH	PAZ domain-containing protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___TS.g17623.t1	A0ABN8P6E0	A0ABN8P6E0_9CNID	57.692	208	85	3	412	1035	15	219	3.96e-73	235	1041	222	60	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g17701.t1b	A0AAD9QAL6	A0AAD9QAL6_ACRCE	63.177	831	265	6	4	2373	11	841	0.0	959	2640	854	90	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33277.t1	A0ABN8T2X7	A0ABN8T2X7_9CNID	40.854	164	85	5	70	543	30	187	3.70e-28	120	891	303	53	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33283.t1	A0AAD9PXQ6	A0AAD9PXQ6_ACRCE	58.879	107	42	2	73	387	23	129	1.17e-30	124	906	214	35	LOW	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33294.t1	A0AAD9VE79	A0AAD9VE79_ACRCE	51.923	104	48	1	217	522	1	104	1.20e-20	102	1128	328	27	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33457.t1	A0AAD9R0L3	A0AAD9R0L3_ACRCE	77.593	241	51	1	1	723	1	238	1.14e-133	385	726	239	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33666.t1	A0ABN8ST21	A0ABN8ST21_9CNID	48.739	119	56	2	37	390	35	149	4.83e-23	97.8	408	153	87	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33697.t1	A0AAD9VDX5	A0AAD9VDX5_ACRCE	68.846	520	152	5	1	1554	1	512	0.0	666	1995	933	78	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g33966.t1	A0AAD9QZY0	A0AAD9QZY0_ACRCE	60.947	338	117	3	1	975	17	352	2.26e-147	428	978	354	99	HIGH	Fibrinogen C-terminal domain-containing protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g34150.t1	A0AAD9R0U7	A0AAD9R0U7_ACRCE	59.701	67	27	0	1	201	867	933	1.41e-20	94.0	219	1349	92	MEDIUM	Hemicentin-1	TrEMBL
Montipora_capitata_HIv3___TS.g18725.t1	A0AAD9QZW6	A0AAD9QZW6_ACRCE	71.835	387	99	2	4	1161	1	378	0.0	571	1164	381	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g18789.t1	A0A9W9YX66	A0A9W9YX66_9CNID	48.000	125	59	3	262	621	8	131	7.95e-31	119	624	131	58	MEDIUM	GIY-YIG domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g34294.t1	A0AAD9VHQ8	A0AAD9VHQ8_ACRCE	78.233	317	67	1	1	951	1	315	6.85e-169	481	957	316	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g34701.t1	A0AAD9PWC8	A0AAD9PWC8_ACRCE	66.667	426	130	3	28	1293	436	853	0.0	569	1299	854	97	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g24498.t1	A0ABN8RZS5	A0ABN8RZS5_9CNID	52.252	111	49	1	1126	1446	1095	1205	4.18e-21	108	1455	1214	22	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g7658.t1	A0ABN8NZP1	A0ABN8NZP1_9CNID	46.821	173	83	5	199	696	1	171	1.44e-35	146	1233	446	61	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g24511.t1	A0AAD9V956	A0AAD9V956_ACRCE	71.242	153	36	2	319	759	235	385	7.73e-71	233	843	385	52	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g24512.t1	A0AAD9PSN5	A0AAD9PSN5_ACRCE	91.589	107	9	0	61	381	1	107	7.21e-69	211	384	107	84	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g24664.t1	A0A7D9IZX2	A0A7D9IZX2_PARCT	45.287	488	234	8	13	1440	8	474	5.62e-106	353	1452	1356	98	HIGH	Chromatin modification-related YNG2	TrEMBL
Montipora_capitata_HIv3___RNAseq.g24776.t1	A0AAD9QLC3	A0AAD9QLC3_ACRCE	95.556	45	2	0	1	135	1	45	2.37e-23	95.1	252	111	54	MEDIUM	NADH dehydrogenase [ubiquinone] 1 subunit C2	TrEMBL
Montipora_capitata_HIv3___RNAseq.g25023.t1	A0A9W9Z040	A0A9W9Z040_9CNID	36.820	239	112	10	100	792	29	236	2.89e-28	117	798	237	87	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g25541.t2	A0AAU9XNX4	A0AAU9XNX4_9CNID	48.182	660	304	10	2074	4026	131	761	0.0	598	4029	761	48	LOW	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g26022.t1	A0AAD9PSC0	A0AAD9PSC0_ACRCE	80.000	215	35	2	1180	1800	26	240	5.66e-103	321	1803	240	34	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g9833.t1	A0AAD9V4S2	A0AAD9V4S2_ACRCE	36.012	336	201	6	211	1200	12	339	1.64e-50	195	1392	991	71	MEDIUM	DNA-directed DNA polymerase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g26615.t1	A0AAD9QVM6	A0AAD9QVM6_ACRCE	38.489	278	142	8	13	828	6	260	7.25e-21	99.4	834	263	98	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g9853.t1	A0ABN8LWM8	A0ABN8LWM8_9CNID	99.548	221	1	0	1	663	1	221	6.49e-162	462	795	358	83	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g9947.t1	A0AAD9QUP8	A0AAD9QUP8_ACRCE	63.636	165	36	1	1507	1929	19	183	8.89e-52	189	2073	231	77	HIGH	BRICHOS domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g26930.t1	A0A3M6UHZ0	A0A3M6UHZ0_POCDA	54.545	154	62	3	49	504	21	168	2.53e-46	159	528	179	86	HIGH	GIY-YIG domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g26933.t1	A0AAD9V799	A0AAD9V799_ACRCE	63.694	1424	507	9	67	4329	86	1502	0.0	1892	4353	1512	98	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g27094.t1	A0ABN8N4A6	A0ABN8N4A6_9CNID	56.757	407	148	9	55	1227	1	395	3.93e-127	409	1617	1180	91	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g10389.t1	A0A7D9HEX3	A0A7D9HEX3_PARCT	57.485	334	141	1	1	999	502	835	8.67e-133	413	1140	962	88	HIGH	Reverse transcriptase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g15650.t1a	A0A2B4RLE6	A0A2B4RLE6_STYPI	71.144	1407	365	7	1	4206	1	1371	0.0	1995	4683	1769	90	HIGH	Pro-Pol polyprotein	TrEMBL
Montipora_capitata_HIv3___TS.g11004.t1	A0A8B6BEB4	A0A8B6BEB4_MYTGA	41.333	150	85	2	1	450	342	488	7.05e-25	109	456	493	99	HIGH	Reverse transcriptase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16017.t1	A0AAD9PX32	A0AAD9PX32_ACRCE	70.083	361	107	1	82	1161	2	362	0.0	536	1164	363	93	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16335.t1	A0AAD9UZS8	A0AAD9UZS8_ACRCE	60.825	291	110	2	100	966	19	307	5.22e-115	344	972	308	89	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16339.t1	A0AAD9VI97	A0AAD9VI97_ACRCE	85.119	336	46	2	1	996	1	336	0.0	585	999	336	99	HIGH	VOC domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16461.t1	A0A6S7GMH1	A0A6S7GMH1_PARCT	40.426	141	82	1	31	447	5	145	1.16e-28	114	567	167	74	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16462.t1	A0A2B4R9D1	A0A2B4R9D1_STYPI	57.927	164	42	4	1	423	299	458	2.07e-47	168	435	463	97	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16637.t1	A0A9W9YZ92	A0A9W9YZ92_9CNID	64.525	358	72	6	67	1059	152	481	2.13e-140	427	1836	512	54	MEDIUM	CxC1-like cysteine cluster associated with KDZ transposases domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g12075.t1	A0AAD9PZL2	A0AAD9PZL2_ACRCE	60.286	559	149	5	4	1560	237	762	0.0	677	1563	787	99	HIGH	SAP domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16765.t1	A0A9W9Z5Y5	A0A9W9Z5Y5_9CNID	82.500	120	19	1	1	360	3	120	2.73e-67	207	363	120	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g16878.t1	A0A7D9M514	A0A7D9M514_PARCT	39.153	189	113	2	1	567	41	227	2.03e-38	152	1395	314	41	LOW	Transient receptor potential cation channel subfamily A member 1 (Fragment)	TrEMBL
Montipora_capitata_HIv3___TS.g13101.t1	A0A2B4RLE6	A0A2B4RLE6_STYPI	69.673	643	179	6	586	2493	344	977	0.0	947	3663	1769	98	HIGH	Pro-Pol polyprotein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g17872.t1	A0ABN8PZH1	A0ABN8PZH1_9CNID	54.839	341	103	4	463	1344	132	468	3.97e-120	370	1533	470	69	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g18312.t1	A0A913X197	A0A913X197_EXADI	43.689	103	38	2	1	249	1362	1464	8.90e-15	78.2	264	1480	94	MEDIUM	ATP-dependent DNA helicase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g18314.t1	A0A6P8HAY5	A0A6P8HAY5_ACTTE	34.862	218	127	7	64	684	151	364	8.43e-29	121	726	366	86	MEDIUM	Uncharacterized protein LOC116287300	TrEMBL
Montipora_capitata_HIv3___RNAseq.g18598.t1	A0ABN8QXE9	A0ABN8QXE9_9CNID	41.360	353	177	8	52	1056	21	361	1.79e-73	242	1092	368	92	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44557.t1	A0A2B4S550	A0A2B4S550_STYPI	80.952	168	32	0	1	504	1	168	1.98e-88	278	1236	249	41	LOW	Reverse transcriptase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44580.t1	A0A7D9E4E5	A0A7D9E4E5_PARCT	32.353	306	173	8	19	906	5	286	1.01e-38	152	918	501	97	MEDIUM	CxC5 like cysteine cluster associated with KDZ domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44732.t1	A0AAU9VVX3	A0AAU9VVX3_9CNID	78.981	157	33	0	1	471	93	249	6.39e-73	229	528	267	89	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44740.t1	A0A6P8H028	A0A6P8H028_ACTTE	37.220	223	125	8	223	864	147	363	4.15e-29	124	873	365	74	MEDIUM	Uncharacterized protein LOC116287256	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44832.t1	A0AAD9QHW0	A0AAD9QHW0_ACRCE	59.677	124	29	3	1	309	55	178	3.11e-37	134	312	206	99	HIGH	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	TrEMBL
Montipora_capitata_HIv3___TS.g46118.t1	A0A3M6USR2	A0A3M6USR2_POCDA	69.444	36	11	0	257	364	3575	3610	1.77e-06	56.6	393	3614	27	LOW	AAA+ ATPase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g45046.t1	A0A2B4SZT8	A0A2B4SZT8_STYPI	65.761	368	93	3	55	1059	138	505	2.07e-145	439	1065	772	94	HIGH	Uncharacterized protein K02A2.6	TrEMBL
Montipora_capitata_HIv3___RNAseq.g45048.t1	A0ABN8RMY2	A0ABN8RMY2_9CNID	62.162	148	51	2	4	444	6	149	1.86e-49	174	447	449	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g45196.t1	A0A913WSY7	A0A913WSY7_EXADI	55.970	134	55	2	1	390	349	482	5.48e-36	139	417	493	94	HIGH	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g45306.t1	A0A8B7XNX0	A0A8B7XNX0_ACAPL	33.721	86	56	1	61	315	296	381	1.17e-06	56.6	366	436	70	LOW	Uncharacterized protein LOC110974885	TrEMBL
Montipora_capitata_HIv3___RNAseq.g45326.t1	A0AAD9Q8V6	A0AAD9Q8V6_ACRCE	76.023	171	36	2	10	519	10	176	2.85e-71	224	579	197	88	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g45508.t1	A0AAU9VNM1	A0AAU9VNM1_9CNID	76.757	185	43	0	1	555	703	887	1.88e-93	301	561	945	99	HIGH	RAG1 importin-binding domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g466.t1a	A0AAD9QYY7	A0AAD9QYY7_ACRCE	78.378	222	48	0	160	825	175	396	7.48e-121	362	849	450	78	HIGH	LamG-like jellyroll fold domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g555.t1	A0ABN8NX27	A0ABN8NX27_9CNID	52.764	199	86	2	73	669	8	198	4.13e-58	191	672	198	89	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g698.t1	A0ABN8LSS7	A0ABN8LSS7_9CNID	68.233	447	121	4	211	1539	68	497	0.0	640	1548	499	86	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g871.t1	A0A7D9HEX3	A0A7D9HEX3_PARCT	54.795	292	131	1	895	1767	509	800	1.59e-104	347	1806	962	98	HIGH	Reverse transcriptase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g1339.t1	A0ABN8PEZ2	A0ABN8PEZ2_9CNID	64.390	205	61	4	394	1002	3	197	1.46e-67	221	1113	212	55	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g1393.t1	A0AAD9UXK6	A0AAD9UXK6_ACRCE	68.209	670	212	1	1	2007	43	712	0.0	981	2028	712	99	HIGH	SAP domain-containing protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g1704.t1	A0AAD9PQK9	A0AAD9PQK9_ACRCE	93.159	804	53	1	1	2412	1144	1945	0.0	1415	2421	1991	99	HIGH	Protein NO VEIN	TrEMBL
Montipora_capitata_HIv3___RNAseq.g1832.t1	A0A2B4T072	A0A2B4T072_STYPI	40.659	91	48	1	1	273	69	153	8.09e-17	80.1	279	155	98	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g1931.t1	A0AAU9VWE1	A0AAU9VWE1_9CNID	88.462	104	12	0	1	312	54	157	9.87e-40	143	522	196	60	HIGH	HTH-like domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g2123.t1	A0AAU9W0A2	A0AAU9W0A2_9CNID	50.556	180	84	2	1	537	30	205	3.80e-45	168	1656	212	32	LOW	OTU domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g39823.t1b	A0A7D9DEG0	A0A7D9DEG0_PARCT	52.174	506	188	5	1	1512	346	799	4.10e-170	522	1857	1072	99	HIGH	DUF6589 domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g2533.t1	A0ABN8QM69	A0ABN8QM69_9CNID	93.226	561	37	1	1	1683	1	560	0.0	1076	1686	560	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g2539.t1	A0AAD9UXH0	A0AAD9UXH0_ACRCE	44.944	178	85	5	127	654	449	615	1.62e-32	144	1566	942	61	HIGH	DUF1758 domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g2569.t1	A0AAD9R058	A0AAD9R058_ACRCE	90.141	710	70	0	1081	3210	177	886	0.0	1326	3213	886	85	HIGH	Transposase domain-containing protein	TrEMBL
